"title","date","link"
"It is absurd to say that Russia is part of the conflict in Donbas","25.10.2019","https://euvsdisinfo.eu/report/it-is-absurd-to-say-that-russia-is-the-part-of-the-conflict-in-donbas/"
"Ukraine is blocking the implementation of Steinmeier formula","25.10.2019","https://euvsdisinfo.eu/report/ukraine-is-blocking-the-implementation-of-steinmeier-formula/"
"White Helmets have close links to Al-Qaeda and falsify chemical attacks evidence","25.10.2019","https://euvsdisinfo.eu/report/white-helmets-have-close-links-to-al-qaeda-and-stage-chemical-attacks-evidence/"
"Ukraine wants to preserve itself as an anti-Russian project","25.10.2019","https://euvsdisinfo.eu/report/ukraine-wants-to-preserve-itself-as-an-anti-russian-project/"
"Bundestag demands expulsion of US troops","25.10.2019","https://euvsdisinfo.eu/report/bundestag-demands-expulsion-of-us-troops/"
"RAND Corporation is more dangerous than the CIA","25.10.2019","https://euvsdisinfo.eu/report/rand-corporation-is-more-dangerous-that-cia-it-develops-the-most-aggressive-us-expansionist-plans/"
"Polish authorities carry out the American will regarding LNG, Ukraine and Belarus","25.10.2019","https://euvsdisinfo.eu/report/usa-is-using-poland-for-the-fight-with-the-russian-gas/"
"Georgian snipers admitted that they shot at Euromaidan protesters in 2014","25.10.2019","https://euvsdisinfo.eu/report/georgian-snipers-admitted-that-they-shot-euromaidan-protesters-in-2014/"
"Macron's shunning of Russian journalists is modern-day racism","25.10.2019","https://euvsdisinfo.eu/report/macrons-shunning-of-russian-journalists-is-modern-day-racism/"
"In 2014 genocide against Russians began in Ukraine","25.10.2019","https://euvsdisinfo.eu/report/the-genocide-of-the-russians-in-ukraine-began-in-2014-with-the-violation-of-the-rights-of-ukraines-russian-speaking-population/"
"Washington and Brussels had an idea to fight Russia at -40 degree temperatures","25.10.2019","https://euvsdisinfo.eu/report/nato-is-going-to-fight-with-russia/"
"Pentagon’s biological experiments worse than ISIS; pose a direct threat to Georgia","25.10.2019","https://euvsdisinfo.eu/report/pentagons-biological-experiments-pose-a-direct-threat-to-georgia/"
"Buzzfeed and Bellingcat deliberately spread anti-Russian disinformation","25.10.2019","https://euvsdisinfo.eu/report/buzzfeed-and-bellingcat-deliberately-spread-anti-russian-disinformation/"
"Large-scale Western information campaign against the Union State between Belarus and Russia","25.10.2019","https://euvsdisinfo.eu/report/the-west-undermines-the-union-state-between-belarus-and-russia-and-brings-discord-between-them/"
"Ukraine can unblock negotiations on maritime borders by recognising the Russian status of Crimea","25.10.2019","https://euvsdisinfo.eu/report/ukraine-unblocks-negotiations-on-maritime-borders-by-recognizing-the-russian-status-of-crimea/"
"US authorities have provided no proof that  Maria Butina violated the foreign agent law","25.10.2019","https://euvsdisinfo.eu/report/us-authorities-have-provided-no-proof-that-maria-butina-violated-the-foreign-agent-law/"
"American Armenians lobby for Syrian Armenians to settle in Georgia's Samtskhe-Javakheti region","25.10.2019","https://euvsdisinfo.eu/report/american-armenians-lobby-for-syrian-armenians-to-settle-in-georgias-samtskhe-javakheti-region/"
"Ukrainians do not want to join NATO","24.10.2019","https://euvsdisinfo.eu/report/ukrainians-do-not-want-to-join-nato/"
"NATO is looking for a reason to start military action against Belarus and Russia","24.10.2019","https://euvsdisinfo.eu/report/nato-is-looking-for-a-reason-to-start-military-action-against-belarus-and-russia/"
"JIT MH17 investigation is doubtful, based only on social media and Internet","24.10.2019","https://euvsdisinfo.eu/report/jits-investigation-of-mh17-downing-is-doubtful-based-only-on-social-media-and-internet/"
"Bloodshed loomed in Crimea, but Russia didn't allow it.","24.10.2019","https://euvsdisinfo.eu/report/time-codes-russia-prevents-bloodshed-in-crimea-and-syria/"
"Lithuania is a totalitarian country","24.10.2019","https://euvsdisinfo.eu/report/lithuania-is-a-totalitarian-country-will-wild-crimes-in-the-field-of-human-rights/"
"All NATO infrastructure is aimed at enhancing the capability for attacking Russia and Belarus","24.10.2019","https://euvsdisinfo.eu/report/all-nato-infrastructure-is-aimed-at-enhancing-the-capability-for-attacking-russia-and-belarus/"
"The US President's ""Russia affair"" proved to be a factless conspiracy theory","24.10.2019","https://euvsdisinfo.eu/report/the-us-presidents-russia-affair-proved-to-be-a-factless-conspiracy-theory/"
"To join NATO Georgia will have to legalize gay relationship","24.10.2019","https://euvsdisinfo.eu/report/stoltenberg-demanded-georgia-to-legalize-gay-relationships-as-an-accession-criteria/"
"Provocation: EU observers violated South Ossetia's border with Georgia","24.10.2019","https://euvsdisinfo.eu/report/eu-observers-violated-south-ossetias-border-with-georgia-which-was-a-provocation/"
"The EU has turned away from Ukraine","24.10.2019","https://euvsdisinfo.eu/report/the-eu-has-turned-away-from-ukraine/"
"Lithuania is temporarily NATO-occupied territory ruled by non-Lithuanians","24.10.2019","https://euvsdisinfo.eu/report/lithuania-is-temporarily-nato-occupied-territory-ruled-by-non-lithuanians/"
"Finnish concentration camps in Carelia: Finnish guards were paedophiles raping dying kids","24.10.2019","https://euvsdisinfo.eu/report/finnish-concentration-camps-in-carelia-finnish-guards-were-pedophiles-raping-dying-kids/"
"The West is applying an ""Anaconda ring"" of conflicts against China, previously against Russia","24.10.2019","https://euvsdisinfo.eu/report/the-west-is-applying-an-anakonda-ring-against-china-previously-against-russia/"
"It was clear from the very beginning that Ukraine was not going to fulfill the Minsk agreements","23.10.2019","https://euvsdisinfo.eu/report/it-was-clear-initially-from-the-very-begining-that-ukraine-was-not-going-to-fulfill-the-minsk-agreements/"
"Wherever Russia goes, wars stop","23.10.2019","https://euvsdisinfo.eu/report/pending-check-wherever-russia-goes-wars-stop/"
"Neither Turkey, nor the US has any interest in building peace in Syria","23.10.2019","https://euvsdisinfo.eu/report/only-russia-wants-to-build-peace-in-syria/"
"The Georgian language and culture were protected under the USSR","23.10.2019","https://euvsdisinfo.eu/report/georgian-language-and-culture-was-protected-under-ussr/"
"Ukraine will disintegrate and fall prey to territorial claims of EU member states","23.10.2019","https://euvsdisinfo.eu/report/ukraine-can-start-splitting-from-within-and-fall-prey-to-eu-countries-territorial-claims/"
"OPCW suppressed key evidence in Douma chemical attack probe","23.10.2019","https://euvsdisinfo.eu/report/opcw-suppressed-key-evidence-in-douma-chemical-attack-probe/"
"US adopted Hitler’s hatred towards Russia, war-preparation since 1945","23.10.2019","https://euvsdisinfo.eu/report/usa-has-been-preparing-for-a-war-with-russia-since-1945-adopting-hitlers-hatred-towards-russia/"
"Russian long-range bombers have never realized bombing simulations against other countries","23.10.2019","https://euvsdisinfo.eu/report/the-us-b-52h-stratofortress-imitated-the-bombing-of-crimea/"
"US plans to create a Kurdish independent state were thwarted by Russia and Turkey","23.10.2019","https://euvsdisinfo.eu/report/us-plans-create-kurdish-independent-state-thwarted-russia-turkey/"
"Crimea chose to be part of Russia","22.10.2019","https://euvsdisinfo.eu/report/crimea-has-chosen-to-be-part-of-russia/"
"Mueller report provided no evidence of collusion between the Trump campaign and Moscow","22.10.2019","https://euvsdisinfo.eu/report/mueller-report-provided-no-evidence-of-collusion-between-the-trump-campaign-and-moscow/"
"The West sends third rate officials to Serbia","22.10.2019","https://euvsdisinfo.eu/report/the-west-is-sending-officials-of-third-category-to-serbia/"
"NATO military exercise near Belarusian border is a threat for Russia","22.10.2019","https://euvsdisinfo.eu/report/nato-military-exercises-near-belarusian-border-is-a-threat-for-russia/"
"US will blackmail Belarusian authorities over the nuclear power plant","22.10.2019","https://euvsdisinfo.eu/report/the-u-s-will-impose-economic-sanctions-against-belarus-if-it-does-not-comply-with-ultimatum-on-nuclear-power-station/"
"Belarus, Russia, and Ukraine are three Russian political nations","22.10.2019","https://euvsdisinfo.eu/report/belarus-russia-and-ukraine-are-three-russian-political-nations/"
"96 percent of Crimeans voted to rejoin Russia in democratic referendum","22.10.2019","https://euvsdisinfo.eu/report/96-percent-of-crimeans-voted-to-rejoin-russia-in-democratic-referendum/"
"In Syria the White Helmets stage false chemical attacks and are involved in human organ trafficking","22.10.2019","https://euvsdisinfo.eu/report/in-syria-the-white-helmets-stage-false-chemical-attacks-and-are-involved-in-human-organ-trafficking/"
"UK will stay in EU, just as the British Elites and the EU decided, three years ago","21.10.2019","https://euvsdisinfo.eu/report/uk-will-stay-in-eu-just-as-the-british-elites-and-the-eu-decided-three-years-ago/"
"Example of Crimea showed that there is no stability in Europe","21.10.2019","https://euvsdisinfo.eu/report/example-of-crimea-showed-that-there-is-no-stability-in-europe/"
"Ukraine won't join NATO, won't gain entry to the EU","21.10.2019","https://euvsdisinfo.eu/report/ukraine-wont-join-nato-wont-gain-entry-to-the-eu/"
"Virology laboratories in Ukraine are testing viruses and chemical weapons on their own citizens","21.10.2019","https://euvsdisinfo.eu/report/virology-laboratories-in-ukraine-are-testing-viruses-and-chemical-weapon-on-their-own-citizens/"
"Ukraine has to remove the curators from the US and EU","21.10.2019","https://euvsdisinfo.eu/report/ukraine-has-to-remove-the-curators-from-the-us-and-eu/"
"The notion of ""Russian influence"" in the US is an absurd conspiracy theory","21.10.2019","https://euvsdisinfo.eu/report/101700-2/"
"While everybody is looking at Syria, NATO prepares for war in the heart of Europe","21.10.2019","https://euvsdisinfo.eu/report/nato-prepares-war-heart-europe/"
"The EU is rotten and countries are leaving it","21.10.2019","https://euvsdisinfo.eu/report/the-eu-is-rotten-and-countries-are-leaving-it/"
"Neo-Nazis have an outsized influence in Ukrainian politics","21.10.2019","https://euvsdisinfo.eu/report/neo-nazis-have-an-outsized-influence-in-ukrainian-politics/"
"Warsaw is preparing Euromaidan scenario for Belarus","21.10.2019","https://euvsdisinfo.eu/report/tbc-warsaw-organised-euromaidan-in-ukraine-and-is-preparing-same-scenario-for-belarus/"
"Poland thinks that western Ukraine, western Belarus and southwestern Lithuania belong to them","21.10.2019","https://euvsdisinfo.eu/report/poland-thinks-that-western-ukraine-western-belarus-and-southwestern-lithuania-belong-to-them/"
"The EU is a servant of US geopolitics","21.10.2019","https://euvsdisinfo.eu/report/pending-check-the-eu-is-servant-of-us-geopolitics-and-nobody-takes-the-eu-seriously/"
"The EU condemns death penalty in Belarus but does not do so in relation to the US or Japan","21.10.2019","https://euvsdisinfo.eu/report/the-eu-condemns-the-death-penalty-in-belarus-but-does-not-so-in-relation-to-the-us-or-japan/"
"US very likely to deploy banned arms in Europe to provoke West-Russia tensions","21.10.2019","https://euvsdisinfo.eu/report/us-very-likely-to-deploy-banned-arms-in-europe-to-provoke-west-russia-tensions/"
"Ukraine received its territory from Russia under various circumstances","21.10.2019","https://euvsdisinfo.eu/report/ukraine-received-its-territory-from-russia-in-various-circumstances/"
"Kyiv is sabotaging the peace settlement in Donbas","20.10.2019","https://euvsdisinfo.eu/report/kyiv-is-sabotaging-peace-settlement-in-donbas/"
"The West is aiming to destroy Russia","20.10.2019","https://euvsdisinfo.eu/report/the-west-is-aiming-to-destroy-russia/"
"The West is behind terrorist organisations in the Middle East","20.10.2019","https://euvsdisinfo.eu/report/the-west-is-behind-terrorist-organisations-in-the-middle-east/"
"Ukraine is sabotaging the implementation of Minsk accords and Steinmeier formula in Donbas","20.10.2019","https://euvsdisinfo.eu/report/ukraine-is-sabotaging-the-implementation-of-minsk-accords-and-steinmeier-formula-in-donbas/"
"Russia is not a party to the conflict in Donbas, it is a arbitrator","20.10.2019","https://euvsdisinfo.eu/report/russia-is-not-a-party-to-conflict-in-donbas-it-is-a-mediator/"
"Crimea became part of Russia after a referendum held after the coup","20.10.2019","https://euvsdisinfo.eu/report/crimea-became-part-of-russia-after-a-referendum-held-after-the-coup/"
"Ukrainians travel to Hong Kong to share their experience","20.10.2019","https://euvsdisinfo.eu/report/ukrainians-travel-to-hong-kong-to-share-their-experience/"
"US Congress members, Macron accuse Sputnik and RT of election interference with no evidence","20.10.2019","https://euvsdisinfo.eu/report/us-congress-members-and-emanuel-macron-have-accused-sputnik-and-rt-of-interfering-in-elections-in-the-usa-and-france-without-any-evidence/"
"Petro Poroshenko lied about his own provocation in the Kerch Strait and the US supported this lie","19.10.2019","https://euvsdisinfo.eu/report/petro-poroshenko-has-lied-about-his-own-provocation-in-the-kerch-strait-and-the-united-states-supported-this-lie/"
"Estonia. Entry only for those, who have forgotten their history","19.10.2019","https://euvsdisinfo.eu/report/estonia-entry-only-for-those-who-have-forgotten-their-history/"
"The result of Western reforms in Moldova is criminal groups occupying the prosecutor's office","19.10.2019","https://euvsdisinfo.eu/report/the-result-of-western-reforms-in-moldova-is-criminal-groups-occupying-the-prosecutors-office/"
